X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Seed_mass,CWM.Height,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site8163,42,16,7,2.4252996072729283,2.4252996072729283,2.4252996072729283,0.6677380643333702,16,16,17.13627690092243,0.6633918675346904,0.8419796891656234,0.7009398053267971,2.3463888180638737,6.1020694535462185,-1.4788929979258485,-0.22697228142651585,0.1693648161067271,-0.07211574700764671,0.26811318956035896,-0.2880682545714299,-0.29336983054089677
site8354,43,4,7,1.00213580378509,1.00213580378509,1.00213580378509,0.6677380643333702,4,4,6.320389942577211,0.6633918675346904,0.9378523284086421,0.8132863008336126,2.5755311507127825,7.151111996201796,-1.6667396168576523,0.07224615809496124,-0.33512436326391004,0.5268325134268576,0.5259026129283074,-0.2487102026558185,-0.5175937735220126
site8545,44,35,7,4.666508426562254,4.666508426562254,4.666508426562254,0.6677380643333702,35,35,26.122315252854413,0.6633918675346904,0.856905206061213,0.6830095485694704,2.3832380153751354,6.428462025706339,-1.0758063940445113,0.07423013935743382,0.043147680951574834,-0.10690794165666449,0.11647166225724596,0.15000124910280074,-0.10030973232673664
site8741,45,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site8934,46,7,7,1.3818121724923242,1.3818121724923242,1.3818121724923242,0.6677380643333702,7,7,10.906248576326961,0.6633918675346904,0.8437871137339008,0.8506846152811872,2.4054952430210648,6.250068774743826,-1.3966601724750705,0.15088580868912913,-0.06658444527936039,0.2939798647142167,0.37885227958830636,-0.1875665722139078,-0.3556753971570992
site9126,47,51,7,6.081762924236279,6.081762924236279,6.081762924236279,0.6677380643333702,51,51,31.746938178241784,0.6633918675346904,0.8961813970140771,0.7237956935675803,2.4606040116896595,6.824060105169328,-1.5605270594962748,-0.3346625691890006,0.21988527922967496,-0.12387272284540915,-0.09071140353201994,-0.39479721144311625,-0.125358660078711
site9319,48,3,7,0.6793705546774239,0.6793705546774239,0.6793705546774239,0.6677380643333702,3,3,0.8093515771597638,0.6633918675346904,0.7331431569285078,0.7688526882995099,1.46773222065211,2.2823781816709845,-1.5822829881066762,0.310822976104035,0.27441569473630645,-0.36465295873575554,-0.1825306713060594,0.13734067536251354,-0.8939983859350905
site9514,49,12,7,2.21790187275029,2.21790187275029,2.21790187275029,0.6677380643333702,12,12,16.211291890072275,0.6633918675346904,0.9116147932023084,0.7113149881288933,2.7540224086048237,8.002643785880142,-0.867880113890931,0.14713926278884376,0.04730239947385419,0.024180108394008963,-0.31844202371477426,0.2075972573950645,0.12413952426973547
site9707,50,15,7,2.374595369490557,2.374595369490557,2.374595369490557,0.6677380643333702,15,15,19.634329369441932,0.6633918675346904,0.86453038228869,0.6867474150535685,2.2627454468664565,5.919780063907116,-1.0649475404865785,-0.16149148194267682,0.5560623240130499,-0.3914570262051027,0.18304335841582542,0.050743807111526255,-0.18078979533698242
site9901,51,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site10093,52,12,7,1.887290800964986,1.887290800964986,1.887290800964986,0.6677380643333702,12,12,13.67062785268806,0.6633918675346904,0.8693882440300968,0.7966787354298238,2.451794741632158,6.8149316649594205,-1.052072908572426,0.11518340529145327,-0.17182887787498466,0.23578207338945795,0.6383899405439365,-0.10948085753162598,-0.09199691452944599
site10287,53,34,7,4.378951547238136,4.378951547238136,4.378951547238136,0.6677380643333702,34,34,29.185852925740395,0.6633918675346904,0.8802017594636828,0.7177001126497742,2.470615531644715,7.031529681753772,-1.5396536832501186,-0.37365653724466996,0.39316800313573197,-0.23172948724449802,-0.1191390087061314,-0.4331282236060679,-0.2191681113971441
site10480,54,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site10673,55,13,7,2.08450716532813,2.08450716532813,2.08450716532813,0.6677380643333702,13,13,15.438292782050963,0.6633918675346904,0.840257484903805,0.6954467161695407,2.1978589369906745,5.6893134974368085,-1.535482073531593,-0.08827344296864692,0.1964872530024459,0.04237052335221084,0.09286491707296803,-0.23810007002591815,-0.3771017284069173
site10864,56,48,7,5.854178866646999,5.854178866646999,5.854178866646999,0.6677380643333702,48,48,29.82314304710824,0.6633918675346904,0.8850772902756205,0.709320280410498,2.4198600379635273,6.663877378488161,-1.5478588656806178,-0.43270743902304193,0.056454930423162526,0.028902713746667853,0.002837592432420122,-0.512056850831467,0.006951332122163718
site11057,57,10,7,1.8455713084531544,1.8455713084531544,1.8455713084531544,0.6677380643333702,10,10,9.164087510322448,0.6633918675346904,0.8840809472100781,0.7800798569886975,2.269933224074429,5.444224912331203,-0.434277681347053,0.8956355293079064,-0.14475445563067588,0.20477748006414898,-0.24492571129123575,1.0691820537103058,0.16056366627795118
site11250,58,2,7,0.4809860838116303,0.4809860838116303,0.4809860838116303,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,0.9815893738605336,0.9635176988759157,-0.4174129794459417,0.5483603459852595,0.516884287418407,-0.42261585862750817,0.06040351067597752,0.0951228291793218,-1.730852984589899
site11443,59,22,7,3.069086811077978,3.069086811077978,3.069086811077978,0.6677380643333702,22,22,17.3582358846024,0.6633918675346904,0.8274457439781926,0.6928568503189294,2.218119848932526,5.66278597692876,-1.3069513847494185,-0.08503549146884866,0.1685005472469235,-0.13024755304169539,0.2013632431506066,0.006328007070168996,-0.15172621530251335
site11831,60,17,7,2.6983795225908,2.6983795225908,2.6983795225908,0.6677380643333702,17,17,20.125240123898305,0.6633918675346904,0.8527003858154159,0.7462696331474102,2.5615883341076278,7.36345413431187,-0.7041156454395242,0.24232891479083174,-0.2949908718683981,0.20575576527606226,0.2800037719260123,0.1095151459537545,0.06571679314526477
site12023,61,32,7,4.360102917254644,4.360102917254644,4.360102917254644,0.6677380643333702,32,32,29.185852925740395,0.6633918675346904,0.9075645527680033,0.7023848340717129,2.466849149309784,7.013513640589187,-1.5357534680498532,-0.35917598692978986,0.27530672002960854,-0.07429274540283574,-0.12745392945067474,-0.47213279514029477,-0.13824303099868382
site12216,62,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site12413,63,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site12605,64,50,7,5.867732135671459,5.867732135671459,5.867732135671459,0.6677380643333702,50,50,33.96685851680158,0.6633918675346904,0.8800201495063975,0.7069947867090155,2.4954476676466117,7.136152040618163,-1.4996762634899614,-0.4475848151684351,0.10442692722675598,-0.01792082301026408,0.049577555073787416,-0.5168168570638577,-0.09368214387488515
site12797,65,2,7,0.5237186144464274,0.5237186144464274,0.5237186144464274,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,0.8278834533608213,0.6853910123486345,-0.5419369112116066,0.26350037374109947,0.8812880954129654,-0.8333222934629163,-0.7824443501252609,-0.033879615864064405,-1.1037373264022965
site12991,66,3,7,0.8220642899107067,0.8220642899107067,0.8220642899107067,0.6677380643333702,3,3,5.43991825288082,0.6633918675346904,0.979332228330001,0.9280238779041036,2.45985019112667,6.059412640189027,-1.8915373657854737,0.1498914041408383,-0.5018648134261057,0.6430726914897347,0.20197162070720356,-0.28557495147593076,-0.10921296821467102
site13182,67,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-1.4696759700589417,1.267065991340335,-1.1062635903808014,0.7107630398267011,0.8576183332812803,0.4624512842952268,1.6508398922489855
site13375,68,50,7,6.090533905735191,6.090533905735191,6.090533905735191,0.6677380643333702,50,50,32.25348370328197,0.6633918675346904,0.8923474082119442,0.7112139659632662,2.438611545791866,6.77852170603538,-1.3327172784644048,-0.24759024564690615,0.1980225019717597,-0.040661239358294576,-0.005968313845356222,-0.1648180842137813,-0.11174311658450371
site13568,69,4,7,0.9683429054118711,0.9683429054118711,0.9683429054118711,0.6677380643333702,4,4,6.68801636147089,0.6633918675346904,0.9195431096395826,0.7396476602530928,2.4394663804553502,6.660598228350876,-0.9894455305716066,0.6385479310882252,0.4020113357356067,-0.18146298242173492,0.6302290059327555,0.21008428604104334,-0.5750715827697539
site13960,70,13,7,2.0567587630509503,2.0567587630509503,2.0567587630509503,0.6677380643333702,13,13,17.492365311865438,0.6633918675346904,0.8888688750978005,0.6871121793879338,2.16119827981868,5.383036163116055,-1.0274944323998583,-0.16971463907665618,0.3642729582913979,-0.22706017798395955,0.2710753696302303,0.07175097754013078,-0.06703560617437498
site14152,71,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site14347,72,4,7,1.010231145939249,1.010231145939249,1.010231145939249,0.6677380643333702,4,4,3.6052668330216817,0.6633918675346904,0.9150901091309842,0.8008791513475553,2.7767281726037245,7.921277340439246,0.04451001059640891,0.30238607725984207,0.20462530593997671,0.713800605557442,-0.16381695922190953,0.38334318476746637,0.009552523240084668
site14544,73,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site14934,74,34,7,4.509581609586483,4.509581609586483,4.509581609586483,0.6677380643333702,34,34,29.1170190499056,0.6633918675346904,0.8775528085749047,0.7184311546620018,2.464689874704932,6.991845783951958,-1.567030490871208,-0.4004947173633753,0.219808626704344,-0.06400231955982295,0.06479493841350437,-0.46743664523224143,-0.1743498774987175
site15126,75,60,7,6.642327940340073,6.642327940340073,6.642327940340073,0.6677380643333702,60,60,33.96685851680158,0.6633918675346904,0.8778376742558204,0.7095763364515267,2.379197491085156,6.5150108057111344,-1.5368418065603067,-0.4037738838430394,0.018216582821934325,0.013207969567624657,0.02379698704640661,-0.46382483164653376,-0.051382957888692855
site15320,76,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.8363095083966121,3.3720326106278087,-1.2273261709063046,1.0224097315517862,0.21323149695710303,-1.1631552156331895,-0.8642803001062221,-0.09977798639008725,-0.4222569400004812
site15518,77,15,7,2.652924189662499,2.652924189662499,2.652924189662499,0.6677380643333702,15,15,12.768147559884142,0.6633918675346904,0.9166432853085287,0.7572852053671709,2.5558326547401635,7.298712590000237,-0.9899818792671595,0.021161366688447834,-0.5157467352802511,0.3292623641615977,0.39959189104394327,0.039865086137905736,0.3711672651096149
site15709,78,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.767309028803661,7.657999260898265,-1.2267039913643145,-0.04912979640439245,-0.33454565414275284,0.010135847107964613,1.0516993303658015,0.15182333859463223,0.22221979779703632
site15903,79,37,7,4.813180864116076,4.813180864116076,4.813180864116076,0.6677380643333702,37,37,29.63780426928094,0.6633918675346904,0.8847695300956854,0.6826276597606903,2.44622098274031,6.971137915923452,-1.2234405708314025,-0.18030064330418458,0.25087209419246953,-0.11242512823483272,-0.0844173142544167,-0.11169707050506791,-0.12752330752137633
site16094,80,7,7,1.3004142463599324,1.3004142463599324,1.3004142463599324,0.6677380643333702,7,7,10.110098129518708,0.6633918675346904,0.8056408763856491,0.8739150557843317,2.340795593547718,5.960439318262211,-1.3400038065552586,0.1760625868980688,-0.13169471993971155,0.4631716892653663,0.5396651396337105,-0.053324948760633255,-0.3277059533951635
site16286,81,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.661758376302693,7.084957653817559,0.7215138655518549,-0.33807332251448585,0.37995052782666067,-0.3861815006732689,0.6708099866807061,0.2579727511611199,-0.2701368199422648
site16478,82,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site16672,83,3,7,0.7862046047450666,0.7862046047450666,0.7862046047450666,0.6677380643333702,3,3,0.1832453107685432,0.6633918675346904,0.9163530990575199,0.6934271673399397,1.9899213676056065,4.041969587915549,-1.3267745499302541,0.9277968507056568,-0.021702236715225087,-0.0983100007011889,-1.078861133558854,0.21368668325584297,-0.2718339582723941
site16873,84,4,7,1.010231145939249,1.010231145939249,1.010231145939249,0.6677380643333702,4,4,8.454950756109163,0.6633918675346904,0.9025121404484077,0.9413963931697842,2.9081547911432732,8.535237653875212,-0.5183129390552148,0.14727730606994294,0.15328922209238302,0.08288816359515097,0.26302995776585636,0.4405439163604385,0.008277596722628067
site17064,85,45,7,5.136707997593825,5.136707997593825,5.136707997593825,0.6677380643333702,45,45,26.367657147740427,0.6633918675346904,0.8838738430112407,0.7080063323274957,2.321469417523553,6.099969756643535,-1.578976912845118,-0.41727914846359865,-0.0048588350790298605,0.0035398882501658925,-0.020607429034369695,-0.44047741903113447,0.006507978297924835
site17258,86,27,7,3.59897853858861,3.59897853858861,3.59897853858861,0.6677380643333702,27,27,23.00336717656008,0.6633918675346904,0.8799153192664034,0.6764103983376152,2.343238371547468,6.297104773612885,-1.022692510319684,-0.12438077082709219,0.2786783336734139,-0.27378257948351575,0.0020693073848372587,0.1473896784514853,-0.10905121445670926
site17453,87,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.7069925873819984,0.5150150636780355,0.4506810772912735,0.3733192260051557,0.4120642383963633,-0.014579034335814913,-1.4068867032711505
site17644,88,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.7199014335421248,2.9580609411002556,-0.6324938443590371,0.9428454770341701,0.029300084053292784,1.8137827117881526,-0.9984439051245252,0.5087136183738129,0.2892418664224341
site17836,89,50,7,5.946844044636705,5.946844044636705,5.946844044636705,0.6677380643333702,50,50,28.73196588560373,0.6633918675346904,0.883155649062288,0.7163909912135548,2.3946813635957427,6.411068230466046,-1.325611057383811,-0.12143904989743928,0.12734442386338368,-0.0855150521490826,-0.08038871413125812,-0.14939757861570793,-0.16311764036356277
site18034,90,6,7,1.365642427182117,1.365642427182117,1.365642427182117,0.6677380643333702,6,6,8.431857781786885,0.6633918675346904,0.9126535182668921,0.8146608128876759,2.8346364944319284,8.260504062739207,-0.07796298560839282,0.7664504836270335,-0.15597959986613588,0.3650413713847601,-0.23244076418215057,0.5965031977098497,0.315011045550373
site18225,91,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-3.2188758248682006,0.18977097753213842,-0.3205301375403829,-0.7756422788126602,-0.5537886718655066,-0.14845759634475192,-0.3666545553776025
site18416,92,4,7,0.9465678662046184,0.9465678662046184,0.9465678662046184,0.6677380643333702,4,4,2.1536341202153317,0.6633918675346904,0.8652635749989701,0.8107274633839792,1.783615491060414,3.2512222089203364,-2.0504117035485576,0.5521660537175204,0.17380553051640873,-0.17407869762308897,0.06445542121267586,0.3705558626000241,-0.05344010178059355
site18609,93,3,7,0.6793705546774239,0.6793705546774239,0.6793705546774239,0.6677380643333702,3,3,0.8093515771597638,0.6633918675346904,0.7331431569285078,0.7688526882995099,1.46773222065211,2.2823781816709845,-1.5822829881066762,0.310822976104035,0.27441569473630645,-0.36465295873575554,-0.1825306713060594,0.13734067536251354,-0.8939983859350905
site18802,94,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,0.7654678421395714,-0.28803057034092333,-0.3485611707451227,0.7959139730285895,2.65718733259711,0.4521042735340164,0.8110941509716751
site18993,95,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.7039796072966702,2.9035465020829183,-0.8942822891657679,0.518944474696833,0.2889551711540103,0.5281858328183708,-1.3335219601328026,0.09889906702573356,-0.6350043742321473
site19186,96,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site19380,97,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-3.2188758248682006,0.18977097753213842,-0.3205301375403829,-0.7756422788126602,-0.5537886718655066,-0.14845759634475192,-0.3666545553776025
site19571,98,9,7,1.731602559826511,1.731602559826511,1.731602559826511,0.6677380643333702,9,9,10.295686203816922,0.6633918675346904,0.8896947102737077,0.6995594652293893,2.5482807985911755,7.1800373896735605,-1.2939032698139175,0.03576326102297517,0.4062626055994258,-0.4016705217264615,0.44461454234603265,0.07559335093202763,-0.29258006332328185
site19768,99,32,7,4.14828065973764,4.14828065973764,4.14828065973764,0.6677380643333702,32,32,26.641404555752764,0.6633918675346904,0.8777184992582174,0.7057533425864454,2.3891587371301877,6.57939360615679,-1.30782558006263,-0.31644404975614493,0.44448525729634747,-0.24998641376104414,-0.11192803204044592,-0.281546705702607,-0.2808198179897364
site19960,100,4,7,0.9544499426719757,0.9544499426719757,0.9544499426719757,0.6677380643333702,4,4,7.217935619726068,0.6633918675346904,0.7621295186491809,0.7556438271174306,2.3959123743354698,6.611047967493317,-1.0974227956052134,0.07224615809496124,0.05948655970044234,0.6545055977073296,0.546996829861826,-0.3979230020503835,-0.725840576622263
site20152,101,15,7,2.600422983451908,2.600422983451908,2.600422983451908,0.6677380643333702,15,15,17.319493471512235,0.6633918675346904,0.890396548757634,0.7142110380018396,2.4682940833721907,6.684563593388573,-0.885445644768036,0.32697023101532463,-0.20826708463647411,0.38763434643720385,-0.0700148968541827,0.22190404882934894,0.005905885728029496
site20345,102,11,7,1.729644533848531,1.729644533848531,1.729644533848531,0.6677380643333702,11,11,12.97849880867081,0.6633918675346904,0.8616010407512918,0.7534377928150977,2.1323021621835716,5.289809250110695,-0.6636000352040309,-0.30138258028055076,0.5841326027768904,-0.381728739187708,-0.18211892647898478,0.06828998532397243,-0.48400198066935923
site20536,103,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site20921,104,10,7,1.821255681952983,1.821255681952983,1.821255681952983,0.6677380643333702,10,10,10.698528912617013,0.6633918675346904,0.8480433740492377,0.6872783019076301,2.4084683569445713,6.622137207571398,-1.2466109980395088,0.05495522363087078,0.43494595948528614,-0.43066705189379156,0.35956633006652594,0.12553988151563564,-0.3541674469066055
site21114,105,43,7,5.475803749066721,5.475803749066721,5.475803749066721,0.6677380643333702,43,43,31.268194042030878,0.6633918675346904,0.878188383016861,0.7027278129654867,2.467198585357802,6.975223696321067,-1.3597181151684345,-0.22045650957649673,0.1620070287586001,-1.972692655928548e-4,-0.13042826903422966,-0.2289147548509849,-0.11031118532671286
site21308,106,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.7069925873819984,0.5150150636780355,0.4506810772912735,0.3733192260051557,0.4120642383963633,-0.014579034335814913,-1.4068867032711505
site21503,107,3,7,0.7384239267624543,0.7384239267624543,0.7384239267624543,0.6677380643333702,3,3,0.3017320768311127,0.6633918675346904,0.8942001162318218,0.7713466592968925,1.893397906734365,3.65524672003728,0.6713350983688121,0.8103704371450701,-0.4287123236638518,1.1206064604624975,0.9172128647901072,1.1497255214904847,1.0494940132730355
site21695,108,5,7,1.108204584231293,1.108204584231293,1.108204584231293,0.6677380643333702,5,5,2.629295041368586,0.6633918675346904,0.8631295290912656,0.7531878486072047,2.113206162817715,4.764106455758519,-0.7098966470702739,0.9714062228331588,-0.04614274099238839,0.0916739400804485,-0.4573943065728251,0.45603587864349404,-0.5151064224180445
site22081,109,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,0.7654678421395714,-0.28803057034092333,-0.3485611707451227,0.7959139730285895,2.65718733259711,0.4521042735340164,0.8110941509716751
site22272,110,4,7,1.010231145939249,1.010231145939249,1.010231145939249,0.6677380643333702,4,4,3.443457335523412,0.6633918675346904,0.9511383482651594,0.6415488551959923,2.3397989831046084,5.794096865502588,-1.2625530675303904,0.48663996757369693,0.1640489770244653,-0.05755639804843028,0.8774882611003538,0.3450585818295604,-0.021945446591832535
site22463,111,18,7,2.834411029509291,2.834411029509291,2.834411029509291,0.6677380643333702,18,18,18.669705652108192,0.6633918675346904,0.8681638716024563,0.6841148033367063,2.321527196528897,6.225599724056863,-0.7683762038827734,0.4019502055698379,0.05437758925404029,-0.012070387000156623,-0.13144883873141971,0.6428263662958318,0.09100870542760993
site22654,112,3,7,0.6793705546774239,0.6793705546774239,0.6793705546774239,0.6677380643333702,3,3,0.8093515771597638,0.6633918675346904,0.7331431569285078,0.7688526882995099,1.46773222065211,2.2823781816709845,-1.5822829881066762,0.310822976104035,0.27441569473630645,-0.36465295873575554,-0.1825306713060594,0.13734067536251354,-0.8939983859350905
site22846,113,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,0.7654678421395714,-0.28803057034092333,-0.3485611707451227,0.7959139730285895,2.65718733259711,0.4521042735340164,0.8110941509716751
site23037,114,30,7,4.020245215772615,4.020245215772615,4.020245215772615,0.6677380643333702,30,30,23.46142324799007,0.6633918675346904,0.8708164883918517,0.6965083090018126,2.338670724935894,6.150187579818412,-1.0026038516182276,0.07954499200568584,-0.10805535262508184,0.057329138066028365,0.17000220418486447,0.2319371929516325,0.24339497699619983
site23228,115,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-2.0402208285265546,1.685690994456527,0.19653630280224016,0.6022770301205043,-0.645262259077104,1.8084995390259608,0.73888988772288
site23419,116,4,7,1.00213580378509,1.00213580378509,1.00213580378509,0.6677380643333702,4,4,6.320389942577211,0.6633918675346904,0.9378523284086421,0.8132863008336126,2.5755311507127825,7.151111996201796,-1.6667396168576523,0.07224615809496124,-0.33512436326391004,0.5268325134268576,0.5259026129283074,-0.2487102026558185,-0.5175937735220126
site23613,117,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.767309028803661,7.657999260898265,-1.2267039913643145,-0.04912979640439245,-0.33454565414275284,0.010135847107964613,1.0516993303658015,0.15182333859463223,0.22221979779703632
site23804,118,13,7,2.2104921029413243,2.2104921029413243,2.2104921029413243,0.6677380643333702,13,13,14.380349273171145,0.6633918675346904,0.8651714201313957,0.6812580550956949,2.344849958484567,6.292553810394961,-0.7773698610100117,-0.29197489254741377,0.37677804720586705,-0.20561035027000119,-0.05767435731246202,-0.19097010986348803,-0.16392789034545688
site23995,119,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,1.1378330018213911,1.5586254983707877,-0.6162880721075402,0.3799804765006533,0.5375476294160738,1.6536983777857561,-0.35314353400188964
site24189,120,9,7,1.677556295073745,1.677556295073745,1.677556295073745,0.6677380643333702,9,9,11.422084861271575,0.6633918675346904,0.9049398819294405,0.7423934788000696,2.480315067171078,6.982187945597787,-1.1273193530105041,0.07814900533921047,-0.3236347211286333,0.4299138293156832,0.7388935751467087,-0.08805544709110912,0.28553211085389635
site24380,121,50,7,5.772883417657257,5.772883417657257,5.772883417657257,0.6677380643333702,50,50,29.82314304710824,0.6633918675346904,0.8785470055791729,0.7232713844957286,2.397051741784417,6.5234255634187805,-1.5615267818030734,-0.4353606597203514,0.10853501615542274,-0.08142752113993153,-0.001372960220803482,-0.48074595452960606,-0.11562712638439712
site24572,122,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,1.1378330018213911,1.5586254983707877,-0.6162880721075402,0.3799804765006533,0.5375476294160738,1.6536983777857561,-0.35314353400188964
site24763,123,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.7069925873819984,0.5150150636780355,0.4506810772912735,0.3733192260051557,0.4120642383963633,-0.014579034335814913,-1.4068867032711505
site24960,124,6,7,1.3391039708946326,1.3391039708946326,1.3391039708946326,0.6677380643333702,6,6,8.431857781786885,0.6633918675346904,0.9590325212252704,0.8105361220581236,2.8010367104065117,8.099872308279686,-0.1462278064293311,0.6730388456106052,-0.1098304153603559,0.11400158662898578,-0.20781147937734332,0.36162539874316957,-0.0761431686869261
site25154,125,27,7,3.8377674174977434,3.8377674174977434,3.8377674174977434,0.6677380643333702,27,27,23.00336717656008,0.6633918675346904,0.8833850774244604,0.6590853192462559,2.3699162316991713,6.409493172692126,-1.016513379070886,0.03303213828197613,0.13763803290283916,-0.19174601119560433,-0.09510818035138845,0.14130121805075857,0.0034659453748150343
site25345,126,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,0.7654678421395714,-0.28803057034092333,-0.3485611707451227,0.7959139730285895,2.65718733259711,0.4521042735340164,0.8110941509716751
site25536,127,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.609588350084465,2.590774656727628,-1.9629342061250994,0.352393020605087,0.0650754698754453,-0.20116152640375226,-0.07086221673457166,-0.08151831534028342,-0.8867706293243764
site26114,128,25,7,3.6355940025585585,3.6355940025585585,3.6355940025585585,0.6677380643333702,25,25,27.460216248170696,0.6633918675346904,0.894796388539145,0.6817595455629822,2.492059863795504,7.207063096649669,-1.468591254300757,-0.20216668744010527,-0.04882583284957311,-9.945606906793091e-4,0.3273458817784943,-0.2684303422024065,0.1423299585042346
