X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site933706,4694,13,7,1.6953231080871134,1.6953231080871134,1.6953231080871134,0.6520936290889294,13,13,4.672882545129544,0.597248951486192,0.9351374707203909,0.73255139743,1.700167674240652,3.0640397546840754,-0.21776500538286725,0.24476068754575184,0.37977839056812085,-0.6289451223195032,-0.2622953134352726,-0.009884448960907958,-0.7240726782605664
site933902,4695,75,7,7.7863968484083115,7.7863968484083115,7.7863968484083115,0.6520936290889294,75,75,30.47377584320956,0.597248951486192,0.8875359548458608,0.6937244176874483,2.4103827059320917,6.587023466985108,0.23934867037984267,0.00874125061530918,0.051005611274056104,0.09610636270641171,-0.045940432719433315,0.28682338524418965,0.04708185666926633
site934096,4696,6,7,1.1059684803558543,1.1059684803558543,1.1059684803558543,0.6520936290889294,6,6,12.004301305385876,0.597248951486192,0.8462541034787554,0.6770089988079783,2.822720963862777,9.081073813266478,-0.28847437962716016,-0.5581046457261376,0.2380257471502235,-0.3652610582482653,-0.4371036428209799,-0.35238060325206066,-0.30577479308481825
site934295,4697,20,7,2.383945555827825,2.383945555827825,2.383945555827825,0.6520936290889294,20,20,9.707005545760952,0.597248951486192,0.8977706547653891,0.6943028366680117,1.8649510436630206,3.98148239864077,-0.316719437485248,0.25987307253617825,0.8023209819982055,-0.6822893729259843,-0.41153348814741275,-0.2096816693983919,-0.82691500456284
site934495,4698,10,7,1.3336546631682349,1.3336546631682349,1.3336546631682349,0.6520936290889294,10,10,2.8328688601168808,0.597248951486192,0.8678425538775529,0.7121938440821429,1.578993666429352,2.5991066936235323,-0.4959188936572263,0.027025372131356366,0.8871093717892192,-0.8894855310669276,-0.17234380144248038,-0.007915734257796722,-0.7944895627665591
site934686,4699,94,7,9.062010186265915,9.062010186265915,9.062010186265915,0.6520936290889294,94,94,27.558373570742678,0.597248951486192,0.882371124211758,0.7011470191542968,2.3075875971417115,6.086728074765652,0.1645085214451916,0.0429729850105306,0.034590280258682535,0.0020025476631950557,0.04085792333042739,0.2329497837341814,0.07093746432959697
site934901,4700,13,7,1.848732215142609,1.848732215142609,1.848732215142609,0.6520936290889294,13,13,11.50418467997575,0.597248951486192,0.7677507606763518,0.5776975373350284,1.9370600941794318,5.220857869318652,-0.3894509263682169,-0.014429562018755983,0.23941076122836827,-0.24678985628125813,-0.24417486744353564,-0.6921482874190772,-0.4619950034694231
site935133,4701,8,7,1.2532738158187264,1.2532738158187264,1.2532738158187264,0.6520936290889294,8,8,12.987190062168153,0.597248951486192,0.7911810502208253,0.6298757859645647,2.3547319699590927,7.083470972630854,-0.02749999327185322,-0.582187186869198,0.2681603952906846,-0.21367378134459997,-0.47113893917699223,-0.4589496077094308,-0.5898452693870923
site935329,4702,4,7,0.7224303326402484,0.7224303326402484,0.7224303326402484,0.6520936290889294,4,4,3.7015422988262543,0.597248951486192,0.7660138686620179,0.7052012148708497,2.083251571893494,4.9690801856744,-0.33717223006245245,-0.46857215623280535,-0.008781281419167453,0.08089141324411736,0.3855986608441381,0.8055420062628985,0.281981667717142
site935523,4703,7,7,1.1833019458011254,1.1833019458011254,1.1833019458011254,0.6520936290889294,7,7,8.478439341797344,0.597248951486192,0.8274808178863995,0.6234341773716001,2.484088121002151,7.6693379127999,-0.41564197559330707,-0.5434950021819211,0.22745635562040656,-0.4754468585023361,-0.13967129488539334,-0.5905489873246418,-0.43168964361742806
site935721,4704,24,7,3.1387289709912816,3.1387289709912816,3.1387289709912816,0.6520936290889294,24,24,21.734023896093834,0.597248951486192,0.8400902047672907,0.6586003514120629,2.3113213934125296,6.422437139195424,-0.23463234899780172,-0.3173870725775469,0.3022519085615119,-0.2758698599764905,-0.29153708745330426,-0.204445110313123,-0.44170556465634264
site935916,4705,6,7,0.9675441556218305,0.9675441556218305,0.9675441556218305,0.6520936290889294,6,6,2.4445937596705565,0.597248951486192,0.8682394207129309,0.7108364585378067,1.8465302671278874,3.7333427749478227,-0.8156638619324563,-0.1509717675889836,0.7455621801591373,-0.732444736835953,-0.47456431622320727,-0.834904088054199,-0.6744156671597216
site936107,4706,92,7,9.220227087266727,9.220227087266727,9.220227087266727,0.6520936290889294,92,92,33.581786894699746,0.597248951486192,0.8666855897020138,0.6990886193250418,2.467987021199451,6.9459801389258775,0.23847140092668806,0.005355447730595522,-0.04246408210010277,0.07545071373479892,0.08120225817415444,0.09787794820086594,-0.006313315331277055
site936304,4707,8,7,1.346054375578565,1.346054375578565,1.346054375578565,0.6520936290889294,8,8,9.443185448579564,0.597248951486192,0.8894758478073166,0.6882715811037775,2.5843720170784756,7.767140441475792,-0.30895800582232125,-0.6546913547972206,0.05982478137618165,-0.4317639376634402,-0.16758643133970308,-0.30702717253528145,-0.3851930507116482
site936507,4708,12,7,1.731803937445429,1.731803937445429,1.731803937445429,0.6520936290889294,12,12,12.369218945784667,0.597248951486192,0.9168543462164523,0.7032491476947361,2.220608774255985,5.4605560822514,-0.42988157293787604,0.21521693274797687,-0.2647700858668561,0.303942722666549,0.084181996824489555,0.3188544004436788,0.36779200109296867
site936701,4709,7,7,1.057072900648343,1.057072900648343,1.057072900648343,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.893762422837434,0.7022002863942235,1.7658077786338116,3.4416722930374473,-0.7442141943261434,-0.15223300758762098,0.8555787036605477,-0.7506785794214118,-0.352201562836554,-0.7532006108149899,-0.6414534022394237
site936894,4710,94,7,9.320814016788416,9.320814016788416,9.320814016788416,0.6520936290889294,94,94,33.581786894699746,0.597248951486192,0.8650022707214716,0.7001093320520806,2.4746024579740835,6.997166265801492,0.2479960328632822,-0.0036515415838895213,0.04380661292788546,0.03969896904736432,0.13817469071791147,0.09943090572798652,0.014440895696070096
site937092,4711,16,7,2.1301263759695295,2.1301263759695295,2.1301263759695295,0.6520936290889294,16,16,19.481862739089454,0.597248951486192,0.8344163959338792,0.6529487396786796,2.268488349338681,6.243337844767473,-0.4296740176140107,0.07394212798915936,0.12203978380346536,-0.1923291754712317,-0.12582106706102228,-0.15024354595216646,0.008928621943696048
site937291,4712,5,7,0.8190918293788272,0.8190918293788272,0.8190918293788272,0.6520936290889294,5,5,2.976495065299822,0.597248951486192,0.8527557305703334,0.7907535675202709,1.857978877398964,3.6212651630746633,-0.9507109826421665,-0.016100504574190114,0.30866422189229903,-0.5036671563748932,-0.17792975007801856,-0.09858040704942167,-0.4901707605243603
site937486,4713,7,7,1.057072900648343,1.057072900648343,1.057072900648343,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.893762422837434,0.7022002863942235,1.7658077786338116,3.4416722930374473,-0.7442141943261434,-0.15223300758762098,0.8555787036605477,-0.7506785794214118,-0.352201562836554,-0.7532006108149899,-0.6414534022394237
site937678,4714,86,7,8.73988866392833,8.73988866392833,8.73988866392833,0.6520936290889294,86,86,33.581786894699746,0.597248951486192,0.869451071354574,0.6956463080577632,2.4818952549924105,7.087654509450346,0.23810190076817286,-0.0227223804694713,0.017309929152670316,0.06160744942576903,0.09724670654776724,0.12506560543963105,0.04029545666641865
site937874,4715,7,7,1.1833019458011254,1.1833019458011254,1.1833019458011254,0.6520936290889294,7,7,8.478439341797344,0.597248951486192,0.8274808178863995,0.6234341773716001,2.484088121002151,7.6693379127999,-0.41564197559330707,-0.5434950021819211,0.22745635562040656,-0.4754468585023361,-0.13967129488539334,-0.5905489873246418,-0.43168964361742806
site938069,4716,11,7,1.6860891006267604,1.6860891006267604,1.6860891006267604,0.6520936290889294,11,11,7.050099322498554,0.597248951486192,0.9429193676680794,0.7346337418396571,2.168786963665982,4.997374656747109,-0.5009573968231893,0.1290210045235593,0.29103725232210786,-0.011987943168882,-0.4615944319703203,-0.03191591504836579,-0.13520941286502391
site938266,4717,7,7,1.057072900648343,1.057072900648343,1.057072900648343,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.893762422837434,0.7022002863942235,1.7658077786338116,3.4416722930374473,-0.7442141943261434,-0.15223300758762098,0.8555787036605477,-0.7506785794214118,-0.352201562836554,-0.7532006108149899,-0.6414534022394237
site938458,4718,13,7,1.6514867717210608,1.6514867717210608,1.6514867717210608,0.6520936290889294,13,13,6.7346001582920705,0.597248951486192,0.8153959669678491,0.6653998763875536,1.870980503694209,4.0740292590322404,-0.42092191999135486,0.04509053629670217,0.4753388658313017,-0.34714934916720686,-0.21940975588503608,0.004621222132727817,-0.4385300027965272
site938655,4719,9,7,1.4549347212301462,1.4549347212301462,1.4549347212301462,0.6520936290889294,9,9,17.898932880671016,0.597248951486192,0.8323494926225677,0.6221617117932765,2.5577510376947368,8.039021258847983,-0.5690105834113206,-0.3782973314416455,0.18090512405220005,-0.0809041517152567,-0.23673352103082781,-0.545149252875026,-0.08035264484234839
site938849,4720,6,7,0.9474502242210128,0.9474502242210128,0.9474502242210128,0.6520936290889294,6,6,3.1062463247346326,0.597248951486192,0.892952449762541,0.7802300970427971,1.6919280565764225,3.0075737246426946,-0.5617506689750865,1.5107560219076305e-4,0.48245614145584664,-0.6683769297778666,-0.04416938543013883,0.31000911908777395,-0.3771287826332359
site939046,4721,7,7,1.072588817492354,1.072588817492354,1.072588817492354,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.9102290364174948,0.7299106371839518,1.7709071899139457,3.4556133321499267,-0.8010487205275802,-0.16118793652245145,1.0513945872448953,-0.8189703348398577,-0.32286660640263365,-0.879195556211399,-0.5213542611173396
site939240,4722,10,7,1.3787353146976908,1.3787353146976908,1.3787353146976908,0.6520936290889294,10,10,2.706085421099549,0.597248951486192,0.9249295471637501,0.696109947756516,1.6610292477020632,2.8804883450526075,-0.3887742761139037,0.19491772425373283,0.8383376209043445,-0.6693664452586092,-0.24946028627683545,-0.10988655627235884,-0.9005314601709893
site939439,4723,9,7,1.506216568390846,1.506216568390846,1.506216568390846,0.6520936290889294,9,9,10.231696910750902,0.597248951486192,0.859120019274268,0.6528822601202839,2.7936229673713524,9.048914015791157,-0.5870823859717794,-0.3645108149840604,0.20347653723757902,-0.1500134780759446,-0.21066848922904266,-0.6466937830618894,-0.023515236231382408
site939636,4724,19,7,2.3402505934208775,2.3402505934208775,2.3402505934208775,0.6520936290889294,19,19,14.086828617199085,0.597248951486192,0.8664811892620111,0.6663149056410508,1.991369629356114,4.7021512250248065,-0.4503569185615397,0.08771372615415092,0.782576695296613,-0.600610300158083,-0.24551286781155773,-0.23941293630780003,-0.7744266994491976
site939833,4725,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site940027,4726,9,7,1.2750472880458878,1.2750472880458878,1.2750472880458878,0.6520936290889294,9,9,2.8822422749858614,0.597248951486192,0.867898115205349,0.7391692130258752,1.704422125061762,3.1814737852094823,-0.6013643797621682,0.10835251508770176,0.9323370167934821,-0.6287617066932073,-0.28326313775043466,-0.6018169522650226,-0.6990227179431486
site940226,4727,9,7,1.29744757873314,1.29744757873314,1.29744757873314,0.6520936290889294,9,9,8.97834561051864,0.597248951486192,0.8283714330647,0.5999320115306942,2.251756908207203,6.553882708287368,-0.6527156913294145,-0.5585158605289713,0.38975444889207783,-0.39631628280817127,-0.43453603239574684,-0.7276910750387312,-0.36276470634702246
site940428,4728,7,7,1.1038097130675115,1.1038097130675115,1.1038097130675115,0.6520936290889294,7,7,5.130231512219905,0.597248951486192,0.885236473072948,0.7396223418274461,1.8654143488005013,3.8748332338063682,-0.8135409953611548,-0.295166223618382,0.07351694391499203,-0.22626878081751584,0.3933857864863444,-0.08160320268272965,-0.3202774242308111
site940621,4729,7,7,1.057072900648343,1.057072900648343,1.057072900648343,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.893762422837434,0.7022002863942235,1.7658077786338116,3.4416722930374473,-0.7442141943261434,-0.15223300758762098,0.8555787036605477,-0.7506785794214118,-0.352201562836554,-0.7532006108149899,-0.6414534022394237
site940813,4730,12,7,1.6577064813735438,1.6577064813735438,1.6577064813735438,0.6520936290889294,12,12,9.920829035379226,0.597248951486192,0.8249479499597341,0.701621302988235,2.007277269411387,4.7535723155115805,-0.32026213923925795,0.10099215007904705,0.360139874025069,-0.11618779005516715,-0.23201008476426926,0.09585664660848747,-0.5032910741250379
site941019,4731,12,7,1.824048683252349,1.824048683252349,1.824048683252349,0.6520936290889294,12,12,21.950611401221387,0.597248951486192,0.8518888550105072,0.7434315003645795,2.8182259588083163,8.890189154977234,-0.14053558381835232,-0.37081374398785855,0.09934140829303259,0.1110302105407799,-0.10692107827076985,0.2173040874424647,0.19609084839116867
site941216,4732,13,7,1.6221431291883495,1.6221431291883495,1.6221431291883495,0.6520936290889294,13,13,8.849610757125367,0.597248951486192,0.8697694528265197,0.7261499810386796,1.924313418610402,4.177495022694799,-0.7325775709814301,-0.06676552684539278,0.557720430873208,-0.4716949821986392,-0.21004841768103802,-0.21160428993323435,-0.6023431335375791
site941413,4733,7,7,1.057072900648343,1.057072900648343,1.057072900648343,0.6520936290889294,7,7,2.8852945922776057,0.597248951486192,0.893762422837434,0.7022002863942235,1.7658077786338116,3.4416722930374473,-0.7442141943261434,-0.15223300758762098,0.8555787036605477,-0.7506785794214118,-0.352201562836554,-0.7532006108149899,-0.6414534022394237
site941613,4734,111,7,10.742814103430764,10.742814103430764,10.742814103430764,0.6520936290889294,111,111,41.54301482771044,0.597248951486192,0.8600316229891012,0.6772644217309635,2.4707353939560797,7.165518492028861,0.17745158983088175,0.02410805500035943,-0.11414741996933372,0.14852967748582718,0.13679355039623434,0.055999102178657556,0.05885239929589559
site941812,4735,18,7,2.265980552797199,2.265980552797199,2.265980552797199,0.6520936290889294,18,18,5.688244342811725,0.597248951486192,0.8976733177771238,0.7330330673739075,1.8521468181642342,3.840668869299782,-0.0645962329851409,0.31791123860592313,0.6149806654673824,-0.7096229500795939,-0.45804201542345885,-0.17812668422001088,-0.8336767761755766
site942014,4736,8,7,1.1400067347298861,1.1400067347298861,1.1400067347298861,0.6520936290889294,8,8,4.160361479875287,0.597248951486192,0.8568445297482505,0.6651681853774495,1.867089784884372,4.0978653387098705,-0.7876938362090319,0.2691182869972252,-0.19463156056310807,-0.12973608231644737,0.10302555114899799,0.31056575477309506,-0.305205465340221
site942208,4737,10,7,1.2862786289274213,1.2862786289274213,1.2862786289274213,0.6520936290889294,10,10,3.3058929274132063,0.597248951486192,0.8857771419745816,0.7683314089434913,1.615138937661309,2.800593309367815,-0.7641303339286626,-0.1401695963048942,1.0334495785669902,-0.8116599530751261,-0.13449828504105918,-0.3807223224277101,-0.6886618065755752
site942411,4738,17,7,2.266998868790171,2.266998868790171,2.266998868790171,0.6520936290889294,17,17,13.749683652603856,0.597248951486192,0.8979958160473565,0.6729199053613936,2.2031124519578045,5.527868880218874,-0.07155478488914743,-0.05102514998561522,0.47571989968451445,-0.2705712951315734,-0.2679171601981587,-0.13465594201923792,-0.4005592011971627
site942613,4739,22,7,2.9665776267632937,2.9665776267632937,2.9665776267632937,0.6520936290889294,22,22,22.96233597268148,0.597248951486192,0.8634766599994748,0.6544685281440725,2.5706707149044195,7.716921032816303,-0.2269602128294941,-0.19568602566983787,0.2432113111503563,-0.028475989900750395,-0.1963365470576807,-0.2171973128557344,-0.17404326584537022
